[TABLES]
## PUBLIC.USERS_BEHAVIORS_APP_FIRSTSESSION_VIEW
SESSION_ID: TEXT | NULL | eg=["UJ0vU9TJ8QO0lf", "7nvds7kQcXnugZ"]
APP_GROUP_API_ID: TEXT | NULL
BACKFILL_RUN_ID: TEXT | NULL
TIME: NUMBER | NULL
PREV_RANDOM_BUCKET_NUMBER: NUMBER | NULL
ID: TEXT | NULL
APP_GROUP_ID: TEXT | NULL

## PUBLIC.USERS_BEHAVIORS_CUSTOMEVENT_VIEW
USER_ID: TEXT | NULL | eg=["2drog4iQt5SYgBr", "2NNw4mjdWZ4ngPk"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 10:17:35.732000-08:00", "2021-12-14 10:19:23.386000-08:00"]
DEVICE_MODEL: TEXT | NULL | eg=["APPLE IPHONE XS MAX", "SAMSUNG GALAXY NOTE 10/10 PLUS"]
AD_ID: TEXT | NULL | eg=["zhNUJASjTj4qsv", "qfAIyAowiWola6"]
AD_TRACKING_ENABLED: BOOLEAN | NULL | eg=[true]
ID: TEXT | NULL | eg=["9S9RGnZgKVhcNs", "arZURRY6qcOxZz"]
NAME: TEXT | NULL | eg=["AtTuMYT2pmFu4o", "veWW9wFMRAWMFq"]
APP_ID: TEXT | NULL | eg=["cavgwlQbKmE", "WleeR6PnBPb"]
APP_API_ID: TEXT | NULL | eg=["A3mQBx1d66X9iE", "c3opmtfdu769aO"]
COUNTRY: TEXT | NULL | eg=["US"]
OS_VERSION: TEXT | NULL | eg=["FrGoOhnu9XzPWn", "Fu53hGg33uhFwC"]
GENDER: TEXT | NULL | eg=["F", "M"]
AD_ID_TYPE: TEXT | NULL | eg=["19DVOGF3zYdsAG", "MS8ZYVchGBFimO"]
LANGUAGE: TEXT | NULL | eg=["en"]
TIME: NUMBER | NULL | eg=[1678312473, 1691005666]
TIMEZONE: TEXT | NULL | eg=["America/New_York", "Indian/Chagos"]
DATA_POINT_SOURCE: NUMBER | NULL | eg=[1678309486, 1691005977]
APP_GROUP_API_ID: TEXT | NULL | eg=["xEXY4YhB9qhGAI", "CX1tNI6brtxU3g"]
DEVICE_ID: TEXT | NULL | eg=["yljtsB3GAT2RRZ", "0y19TNW5WL5Jet"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["cuE3qGxjEnL", "4C24Dp1CKB8"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
SDK_VERSION: TEXT | NULL | eg=["pD3hemS5Ydu2xm", "CyBntQSIKEnlmD"]
PLATFORM: TEXT | NULL | eg=["android", "ios"]
PROPERTIES: TEXT | NULL | eg=["PcQvVI0bihBoKi", "39Y4rpzVbPP9cC"]

## PUBLIC.USERS_MESSAGES_EMAIL_DELIVERY_VIEW
CAMPAIGN_ID: TEXT | NULL | eg=["9XfEMD6ekhKrb8q", "gcCoXRWljm2V0vQ"]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1640079845.0,1640077589.0,1640078505.0,1640079523.0], [1690729337.0,1690731013.0,1690730834.0,1690730410.0]]
DEVICE_ID: TEXT | NULL | eg=["sxoqWI1zOhM0uS", "BeOQuqci5jaWka"]
TIME: NUMBER | NULL | eg=[1640078076, 1690729900]
CANVAS_API_ID: TEXT | NULL
IP_POOL: TEXT | NULL | eg=["rqKxHgye81sPdg", "TjOfprROJfgINV"]
LANGUAGE: TEXT | NULL | eg=["en"]
APP_GROUP_API_ID: TEXT | NULL | eg=["qQGZ2EeiODe7Ys", "S4U9sSllOnY9eV"]
CANVAS_STEP_API_ID: TEXT | NULL
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["iGGJRoNAOQvLxt", "wWQkq4zWB2d5YT"]
CAMPAIGN_API_ID: TEXT | NULL | eg=["4B7Q0DgtqIiCAYA", "RmJD9f6UMLKzyXU"]
GENDER: TEXT | NULL | eg=["M", "F"]
APP_GROUP_ID: TEXT | NULL | eg=["OkIYT1HbF7u", "JyWFOSKn8bq"]
CANVAS_STEP_MESSAGE_VARIATION_ID: TEXT | NULL | eg=["Qt89iMjNLFMSQH", "hBSPXzVp3fVtVg"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:11:31.229000-08:00", "2021-12-14 11:13:42.417000-08:00"]
CANVAS_STEP_ID: TEXT | NULL
EXTERNAL_USER_ID: TEXT | NULL | eg=["YcBYz1IKLXd", "tskNCVk4PoO"]
EMAIL_ADDRESS: TEXT | NULL | eg=["UeQJbDBn@gmail.com", "XPvKBaFC@example.com"]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["TM4ITCZ5n5zkUJ","W4H8mXHQQiksGf","aAJn2R9RWShGdn","FHII7mEjyHYkzi"], ["FcQ5yl7d9YHHNq","7jOQ5sumo0pftL","zlcxXwCStVtuJm","MRC7DT3mY7HI3v"]]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1640077764,1640078118,1640079047,1640080137], [1690732303,1690732552,1690731187,1690732045]]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1640080561.0,1640078513.0,1640078048.0,1640077511.0], [1690730751.0,1690732517.0,1690732557.0,1690730358.0]]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
TIMEZONE: TEXT | NULL | eg=["Europe/Oslo", "Indian/Chagos"]
SENDING_IP: TEXT | NULL | eg=["368.053.65.09", "201.171.77.70"]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["PzxOAirciusKXy", "Mr4gOyDBqVIk3i"]
USER_ID: TEXT | NULL | eg=["2YpRi3chBlPMQcx", "1zsYrxlCvMj7Rtd"]
ID: TEXT | NULL | eg=["avFeZyefNpTWxT", "yUr2Tr3T0TTVKk"]
SEND_ID: TEXT | NULL | eg=["4Ih43PrsFa9qzE", "2g9u2fxJtmVr1j"]
CANVAS_ID: TEXT | NULL
DISPATCH_ID: TEXT | NULL | eg=["lfmsk5TJYC9510", "2uWCX5UmbtBYY8"]
CANVAS_VARIATION_ID: TEXT | NULL
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["7reyk3QIwcV5ek", "Gi2T67sdRbbyIy"]
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["GygjcQELNE0OmyP", "tT4761lSj64eiNj"]
COUNTRY: TEXT | NULL | eg=["US"]

## PUBLIC.USERS_BEHAVIORS_GEOFENCE_DATAEVENT_VIEW
EVENT_TYPE: TEXT | NULL | eg=["purchase", "enter"]
OS_VERSION: TEXT | NULL | eg=["7Gb6YDIICRi5bY", "bECgkwrY9ytgpG"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 10:20:54.873000-08:00", "2021-12-14 10:19:24.351000-08:00"]
LOCATION_SET_ID: TEXT | NULL | eg=["6SIH6ZTbzX1Th4", "h8F5qsG566lP6q"]
SDK_VERSION: TEXT | NULL | eg=["IGzc0u7WRPf1cr", "TjMTod3AiCJiqD"]
APP_API_ID: TEXT | NULL | eg=["XCKPgnXjxvuB4c", "UZunxZ4ZtUWhrV"]
USER_ID: TEXT | NULL | eg=["1plT8EDuFc94JGQ", "10BSw8sjrnZ3zzk"]
TIME: NUMBER | NULL | eg=[1683897608, 1681317858]
PLATFORM: TEXT | NULL | eg=["ios", "android"]
APP_GROUP_ID: TEXT | NULL | eg=["OkIYT1HbF7u", "JyWFOSKn8bq"]
GEOFENCE_ID: TEXT | NULL | eg=["vO4YROZrIB6LQG", "iEzdooe6fF6f4F"]
APP_GROUP_API_ID: TEXT | NULL | eg=["3BoPqAanjwUI6P", "k3TwiEmpyAROmW"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["y3HQAl2Zcpw", "DB5PdfhENvf"]
APP_ID: TEXT | NULL | eg=["WleeR6PnBPb", "cavgwlQbKmE"]
DEVICE_ID: TEXT | NULL | eg=["sD66lLRQD8gTPd", "zsiv6efpry3oNh"]
ID: TEXT | NULL | eg=["zMP6x5VQj7kXdI", "7sPJqXIBxDGO86"]
DEVICE_MODEL: TEXT | NULL | eg=["SAMSUNG GALAXY NOTE 10/10 PLUS", "HUAWEI P30 PRO"]

## PUBLIC.USERS_BEHAVIORS_PURCHASE_VIEW
DEVICE_ID: TEXT | NULL | eg=["9lS5Z75rnO7Ld7", "JgvGyTJ5ukymYf"]
APP_ID: TEXT | NULL | eg=["cavgwlQbKmE"]
SDK_VERSION: TEXT | NULL | eg=["7SYUtyCo3y4Fu1", "aTHmtdM26KAO8f"]
APP_API_ID: TEXT | NULL | eg=["2oaxoRzIvz38HQ", "yZDwN8GNry72qu"]
DATA_POINT_SOURCE: NUMBER | NULL | eg=[1688159326, 1640129404]
AD_ID_TYPE: TEXT | NULL | eg=["TzN3bhWcvnbBBp", "PQ65GH53jcCq1N"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["HKDYRKTXhay", "GboVitdPABN"]
AD_TRACKING_ENABLED: BOOLEAN | NULL | eg=[true]
OS_VERSION: TEXT | NULL | eg=["ZDgQhHiT3W0HZw", "rmTQEshk4bFURz"]
PRODUCT_ID: TEXT | NULL | eg=["B5faHSEO6jw0T9", "pVmHc9V2COoISQ"]
AD_ID: TEXT | NULL | eg=["1NA6EV0Yzciytr", "aAlWPJd3TA0Txd"]
ID: TEXT | NULL | eg=["9PZ5LtSXktQYxH", "CVi7NT2v2MNpyM"]
PROPERTIES: TEXT | NULL | eg=["unVcRjIXgVcove", "xlUM4MXZkzmj0S"]
USER_ID: TEXT | NULL | eg=["1gYgqhDZWstwfqb", "00rPzv7kfOwf0R9"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq"]
PRICE: FLOAT | NULL | eg=[0.2158508599, 0.1720444262]
APP_GROUP_API_ID: TEXT | NULL | eg=["yOoj97bil3FrYk", "rb6lqB5sUIVxxw"]
DEVICE_MODEL: TEXT | NULL | eg=["APPLE IPHONE XS MAX", "HUAWEI P30 PRO"]
SOURCE: TEXT | NULL | eg=["WukefGqT5IlUX8", "G69M1D83r0JPI1"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 10:20:29.779000-08:00", "2021-12-14 10:19:19.702000-08:00"]
PLATFORM: TEXT | NULL | eg=["android", "ios"]
CURRENCY: TEXT | NULL | eg=["BO9XqPz5bOid0W", "wzx80Q8JwenUFM"]
TIME: NUMBER | NULL | eg=[1688160310, 1640129495]

## PUBLIC.USERS_MESSAGES_EMAIL_SOFTBOUNCE_VIEW
SEND_ID: TEXT | NULL | eg=["PVVl0XHz4SRsK2", "AWYRX1BVBjyyDF"]
COUNTRY: TEXT | NULL | eg=["US"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["QcYvyuToySy", "oJi3nMrII9p"]
LANGUAGE: TEXT | NULL | eg=["en"]
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["fsrnOc3rQwh04E", "k0WbM3NafEwd9G"]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1683751480.0,1683749887.0,1683749810.0,1683751606.0], [1686428617.0,1686427990.0,1686428785.0,1686427241.0]]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1683749689.0,1683751925.0,1683750737.0,1683751353.0], [1686430038.0,1686427620.0,1686427280.0,1686429402.0]]
DEVICE_ID: TEXT | NULL | eg=["VeYqD7DXn2Z6bP", "GvNtvO24f4Va83"]
USER_ID: TEXT | NULL | eg=["2CMggMto7jg3yuZ", "2CRQaQoEuAV4SmR"]
APP_GROUP_API_ID: TEXT | NULL | eg=["cWV3floo7mKfsF", "NIk943ifK8s1qr"]
TIME: NUMBER | NULL | eg=[1683751783, 1686430020]
CANVAS_STEP_MESSAGE_VARIATION_ID: TEXT | NULL | eg=["w8PPJW4W7C9hIt", "mTglaiq5YouHl4"]
DISPATCH_ID: TEXT | NULL | eg=["pEJ6h4UvcFxB6U", "54X5Zpv06M8Kpr"]
CANVAS_STEP_API_ID: TEXT | NULL
CANVAS_STEP_ID: TEXT | NULL
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:12:35.033000-08:00", "2021-12-14 11:12:34.691000-08:00"]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["DLqZKx7Ttfxufe", "cyGq8Kupj7dlZM"]
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["JRHjBEmz1Zv2ijE", "6VkyGXpUoaHB9uI"]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
CAMPAIGN_API_ID: TEXT | NULL | eg=["lS3v75QvGybZ4H3", "tP05Dp299P68CQs"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1683751391,1683751445,1683750191,1683751652], [1686427973,1686428222,1686428302,1686428315]]
EMAIL_ADDRESS: TEXT | NULL | eg=["OtiPo6CY@gmail.com", "IZhd6k0M@example.com"]
CANVAS_ID: TEXT | NULL
CANVAS_API_ID: TEXT | NULL
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["pa50dhp79fPVQa", "iYKzUq6qG9aKrM"]
TIMEZONE: TEXT | NULL | eg=["America/Denver", "Europe/Oslo"]
CAMPAIGN_ID: TEXT | NULL | eg=["qOh29sa2n2PdDgk", "ssPT3PYhP0ZJcsi"]
CANVAS_VARIATION_ID: TEXT | NULL
ID: TEXT | NULL | eg=["XhI3Dfp8R1gjdK", "QDgGY4rARuDHq4"]
SENDING_IP: TEXT | NULL | eg=["817.877.39.34", "499.810.34.45"]
BOUNCE_REASON: TEXT | NULL | eg=["bhTOVcK", "O7fP9ZL"]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["9modttfQfmN16U","LkCQcCmoddKNfp","o79PrPkOS4b2sC","LyDuSjHBUiFbna"], ["5pjeCY9Zs2MhCS","PfDItwvj1W5AFv","qrEc6v3bWyHabd","Myh0WqjjOABK9u"]]
IP_POOL: TEXT | NULL | eg=["Feb7AH0fxU20so", "fJTuP77ywUeszU"]
GENDER: TEXT | NULL | eg=["F"]

## PUBLIC.USERS_CAMPAIGNS_CONVERSION_VIEW
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["nBhRpKtzAIkFvt", "Y3UxKKLDbbDrQp"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
COUNTRY: TEXT | NULL | eg=["US"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 10:47:46.532000-08:00", "2021-12-14 10:47:36.280000-08:00"]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
GENDER: TEXT | NULL | eg=["F"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1665740088,1665740377,1665740158,1665738325], [1655712913,1655714036,1655712451,1655712401]]
APP_ID: TEXT | NULL | eg=["cavgwlQbKmE", "WleeR6PnBPb"]
APP_GROUP_API_ID: TEXT | NULL | eg=["JYyN2ash61vOxO", "Tpza7ht96GaFVa"]
TIMEZONE: TEXT | NULL | eg=["Asia/Singapore", "America/Denver"]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1665741477.0,1665740285.0,1665740757.0,1665741295.0], [1655714894.0,1655713124.0,1655714192.0,1655712611.0]]
ID: TEXT | NULL | eg=["AFyomftLzeVFSr", "RGhjHAfCt58499"]
CAMPAIGN_API_ID: TEXT | NULL | eg=["uvIAlcQDeupwdgW", "iSYOrySIrCagPCE"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["bpdm1mdXqVX", "Fq2fJZNW2L1"]
APP_API_ID: TEXT | NULL | eg=["Nh7NWlID14GhwW", "9W1wei7nvqV6AJ"]
SEND_ID: TEXT | NULL | eg=["DTCRMOxMswtcjJ", "uNkulUgmHFSTJa"]
DISPATCH_ID: TEXT | NULL | eg=["ezGibTHU9TdhiD", "uEMCQMto7H8LGY"]
LANGUAGE: TEXT | NULL | eg=["en"]
CONVERSION_BEHAVIOR_INDEX: NUMBER | NULL | eg=[3, 2]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["sdFfucNqH062vr","Sqr00eQ5G2IEmP","4MXelM6s2Qtgi8","dcF8O1A7W5GCoe"], ["pZFMgoF4g99Cg7","dWqCq5a8sk0lwt","3VbuH7PsSI212y","eP9gdC9I34YpLg"]]
DEVICE_ID: TEXT | NULL | eg=["YLbmzG3uoTOxnr", "GRk1Ix6lh3BLma"]
TIME: NUMBER | NULL | eg=[1666383774, 1655828554]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1665740148.0,1665739000.0,1665740751.0,1665739516.0], [1655713939.0,1655713527.0,1655713038.0,1655712398.0]]
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["RPoNhUdi2thKUhD", "uP3TMUUiGjpRFXJ"]
CAMPAIGN_ID: TEXT | NULL | eg=["MXLHGQBUkljoGBw", "MGSEyZzSEOi9bxi"]
USER_ID: TEXT | NULL | eg=["2gXjkqDl0gRU1Ad", "2RD404or7Lqfskr"]

## PUBLIC.USERS_CANVAS_FREQUENCYCAP_VIEW
USER_ID: TEXT | NULL | eg=["2kktOrDunUs07E7", "2kl2QG1iI3imfcU"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["eQcnrU0a08O", "qZFLaLfUX8D"]
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["ejhfxHR", "K8okGCg"]
CANVAS_STEP_API_ID: TEXT | NULL | eg=["yOGY7xNyzJ1HemG", "gvkzV1iHCFhLiYC"]
ID: TEXT | NULL | eg=["D0iPPI0iWqbiaG", "RIb5qk4WRK7An9"]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["wzxg36kdofELYP","8tvLVMH9KlYFgw","KejkTyF5m8gVZP","4M47UiQMUByxVh"], ["Nd3g5evWevzIzH","alQ4W7Hh5b4T4p","YBqvduHIGibqGO","qQfIvMFL6aF7a8"]]
TIMEZONE: TEXT | NULL | eg=["America/New_York", "Europe/Oslo"]
GENDER: TEXT | NULL | eg=["M"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1674242121,1674242268,1674242994,1674243670], [1673039824,1673042128,1673042303,1673042323]]
CANVAS_ID: TEXT | NULL | eg=["F73pJPtqUtYZisV", "AcVopOuycTBbET6"]
CANVAS_VARIATION_ID: TEXT | NULL | eg=["sYvqttA3JZIEbjS", "41NAKtT7BlVcA7a"]
CANVAS_STEP_ID: TEXT | NULL | eg=["IVLGK20R7Dk7u5O", "K4e8x75KwsFRkAW"]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
CANVAS_STEP_MESSAGE_VARIATION_ID: TEXT | NULL | eg=["Le4efLZ", "IfCb3RK"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:09:42.569000-08:00", "2021-12-14 11:12:09.790000-08:00"]
TIME: NUMBER | NULL | eg=[1674645094, 1673519929]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1674242506.0,1674241779.0,1674243826.0,1674241340.0], [1673040988.0,1673041140.0,1673040174.0,1673041695.0]]
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["2S3dQPJEW6yjmt", "se4F6jRe70fWCA"]
DEVICE_ID: TEXT | NULL | eg=["Lt213HqhGWg5vt", "LINIgRL8UtiRXt"]
COUNTRY: TEXT | NULL | eg=["US"]
CANVAS_API_ID: TEXT | NULL | eg=["ZcFJUQIHIaIKtim", "NFxXM2LXlr7pr27"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1674244424.0,1674243485.0,1674242441.0,1674243846.0], [1673041297.0,1673040942.0,1673039108.0,1673040951.0]]
LANGUAGE: TEXT | NULL | eg=["en"]
APP_GROUP_API_ID: TEXT | NULL | eg=["WHrINlAvTR5IOE", "TwI57zS5ylolPI"]

## PUBLIC.USERS_MESSAGES_EMAIL_SEND_VIEW
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1647098634.0,1647100490.0,1647099298.0,1647099058.0], [1630518528.0,1630518253.0,1630517566.0,1630518259.0]]
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["zFrWnKcfMZZA9w", "uP2mwOD2hGu3pO"]
SEND_ID: TEXT | NULL | eg=["8sxoe0At7MgRdU", "alnPEJktHC1IEb"]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["FSuhdxAVsdYNeW","UCcCCYA0sXRPxB","0ffWt6L5usQ9ZG","bDdv9STR2MZohW"], ["kFxqbvKbh76RUJ","cGHiRwJaazppaS","ptI9KA3XQLR5wB","jYYtkvErRAea41"]]
COUNTRY: TEXT | NULL | eg=["US"]
DISPATCH_ID: TEXT | NULL | eg=["gnptfnxCrQ50PR", "I2GL9lB3iF12CW"]
LANGUAGE: TEXT | NULL | eg=["en"]
USER_ID: TEXT | NULL | eg=["0pHCMae0DJvh44u", "0Lc89t5Z52UyKMs"]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
CANVAS_STEP_MESSAGE_VARIATION_ID: TEXT | NULL | eg=["TMoevyyZouiL1N", "OisJ9vX5WJOKwy"]
CANVAS_STEP_ID: TEXT | NULL
CAMPAIGN_ID: TEXT | NULL | eg=["VVWaTYmo9pf3M7J", "CmQiLZnLknvg6jy"]
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["C9OF3P1mkrWHdA", "gGEv4yfLsemKAU"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["gQhJQBI1uD7", "14CU1mbaH3Z"]
TIMEZONE: TEXT | NULL | eg=["America/New_York", "Asia/Singapore"]
CANVAS_STEP_API_ID: TEXT | NULL
CANVAS_VARIATION_ID: TEXT | NULL
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:13:47.108000-08:00", "2021-12-14 11:13:35.542000-08:00"]
IP_POOL: TEXT | NULL | eg=["jAU9BqQS1v3O2y", "opW29dlyUGfPx6"]
CAMPAIGN_API_ID: TEXT | NULL | eg=["JSVKXz8fFgZfDQH", "EtoIdqlru5h6X9d"]
CANVAS_API_ID: TEXT | NULL
TIME: NUMBER | NULL | eg=[1647098836, 1630517331]
DEVICE_ID: TEXT | NULL | eg=["pWzDzARzKOlCMi", "o2SouZbtaeIN3p"]
CANVAS_ID: TEXT | NULL
EMAIL_ADDRESS: TEXT | NULL | eg=["GA02yTDm@example.com", "U4Dy0fCC@braze-inc.com"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
ID: TEXT | NULL | eg=["ppRgpnRx7bzAkJ", "eBsHqNYUGbJK7I"]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["OCvFFlS1gJ6Mzh", "2QcfPkxEB0KfF4"]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1647098512.0,1647100604.0,1647098698.0,1647097657.0], [1630517874.0,1630516180.0,1630518943.0,1630518739.0]]
APP_GROUP_API_ID: TEXT | NULL | eg=["uHrhFXsF0xMs8u", "QaHzHR2bFKExpw"]
GENDER: TEXT | NULL | eg=["M", "F"]
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["uLmXUiGQhxPN6Ib", "H1xkwFrWdFMwsil"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1647100214,1647098598,1647100437,1647100537], [1630516777,1630517602,1630517725,1630516170]]

## PUBLIC.USERS_CAMPAIGNS_REVENUE_VIEW
DEVICE_ID: TEXT | NULL | eg=["IlJVcDLy4BdNp0", "QfsmFTU2cTWgJU"]
SEND_ID: TEXT | NULL | eg=["1Qzy3wr5X8gqOh", "rJF3tDqKApEzqP"]
GENDER: TEXT | NULL | eg=["M", "F"]
CAMPAIGN_API_ID: TEXT | NULL | eg=["wPMrOZZ3Mp0b7Tp", "Sl3n7oLWNEgcMwZ"]
COUNTRY: TEXT | NULL | eg=["US"]
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["tckGRXy3rDwgn7M", "cbSYzXFtp6wxPGl"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["wAYo9V6o5nu", "Y4L56TSrB4q"]
APP_GROUP_ID: TEXT | NULL | eg=["OkIYT1HbF7u", "JyWFOSKn8bq"]
APP_GROUP_API_ID: TEXT | NULL | eg=["FkJBtioJpVJFkd", "bgQTUYSTlpMYGz"]
APP_API_ID: TEXT | NULL | eg=["yZt9zK7v7JM48h", "d3ASaV4C6ErBnt"]
REVENUE: NUMBER | NULL | eg=[535, 7783]
ID: TEXT | NULL | eg=["Lf8Iuz3qPbgesz", "TtdiF0qC5lamkq"]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["6sccN3ry3C4WqN", "0lJBVIYkzPK1xr"]
LANGUAGE: TEXT | NULL | eg=["en"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:11:59.286000-08:00", "2021-12-14 11:11:56.017000-08:00"]
TIME: NUMBER | NULL | eg=[1685507043, 1655939241]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1685463789.0,1685465585.0,1685464713.0,1685464269.0], [1655694647.0,1655696866.0,1655697244.0,1655696019.0]]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["DYmHrEUcQSz619","PKKBtPjX33iy60","97NA3iQw22WgKi","j5xwYaHw2Rcclg"], ["oTCGrcZv74vGVa","JV7EP7xUC5Pfp6","HhxEfTcweFc3YG","cNKbpiq7KAeqft"]]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1685462560.0,1685464857.0,1685462469.0,1685463366.0], [1655697318.0,1655695612.0,1655695140.0,1655694930.0]]
DISPATCH_ID: TEXT | NULL | eg=["M6pKNqbeDDMh7e", "k5eMsRDBP1tOSj"]
APP_ID: TEXT | NULL | eg=["WleeR6PnBPb", "cavgwlQbKmE"]
TIMEZONE: TEXT | NULL | eg=["America/Denver", "Europe/Oslo"]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
USER_ID: TEXT | NULL | eg=["1mxZnTlBYV8VXq5", "1n1DOUYn84Ryy7A"]
CAMPAIGN_ID: TEXT | NULL | eg=["Nv2PYLbJCWhnlMp", "GcfiHP3DyxDJeMh"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1685464410,1685464234,1685463738,1685465545], [1655695617,1655695848,1655695776,1655696753]]

## PUBLIC.USERS_MESSAGES_PUSHNOTIFICATION_SEND_SHARED_VIEW
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["sdl5HJ3F6QQRC4", "fkatt6XNjLQwck"]
CANVAS_API_ID: TEXT | NULL | eg=["MHI381yIfeZ0osy"]
PLATFORM: TEXT | NULL | eg=["ios", "android"]
USER_ID: TEXT | NULL | eg=["0lL7oak0UWagKyU", "1XulAf3cAOSwB3W"]
DISPATCH_ID: TEXT | NULL | eg=["jaf5O2aQrfAOmG", "opulEXaLouJBe3"]
LANGUAGE: TEXT | NULL | eg=["en"]
TIME: NUMBER | NULL | eg=[1693362990, 1685948542]
